Date,Open,High,Low,Close,VIX_close
2008-11-05,0.606907,0.610687,0.595486,0.599018,54.560001
2008-11-06,0.599018,0.603391,0.584112,0.584795,63.68
2008-11-07,0.584795,0.593683,0.580585,0.590598,56.099998
2008-11-10,0.597693,0.604412,0.578302,0.583192,59.98
2008-11-11,0.582785,0.589102,0.569314,0.571625,61.439999
2008-11-12,0.571984,0.580788,0.555988,0.557289,66.459999
2008-11-13,0.5576,0.576004,0.551602,0.571102,59.830002
2008-11-14,0.571396,0.571396,0.553006,0.55371,66.309998
2008-11-17,0.549602,0.562208,0.54939,0.551785,69.150002
2008-11-18,0.551511,0.554908,0.546896,0.552486,67.639999
2008-11-19,0.55209,0.555401,0.541477,0.542005,74.260002
2008-11-20,0.542623,0.54401,0.520291,0.522002,80.860001
2008-11-21,0.521594,0.53801,0.521594,0.53801,72.669998
2008-11-24,0.537692,0.55139,0.529409,0.547885,64.699997
2008-11-25,0.547585,0.556793,0.535103,0.546597,60.900002
2008-11-26,0.546687,0.554385,0.544989,0.553006,54.919998
2008-11-27,0.553006,0.555093,0.547196,0.551602,55.099998
2008-11-28,0.551602,0.554293,0.545703,0.550297,55.279999
2008-12-01,0.545048,0.545613,0.526205,0.526759,68.510002
2008-12-02,0.526704,0.53559,0.526205,0.532595,62.98
2008-12-03,0.532907,0.53496,0.525901,0.533703,60.720001
2008-12-04,0.532992,0.538329,0.528793,0.532793,63.639999
2008-12-05,0.532595,0.536193,0.520996,0.534988,59.93
2008-12-08,0.534702,0.548998,0.532595,0.545703,58.490002
2008-12-09,0.545405,0.545613,0.536797,0.541594,58.91
2008-12-10,0.541888,0.549995,0.540599,0.544811,55.73
2008-12-11,0.545108,0.557507,0.544514,0.55139,55.779999
2008-12-12,0.551298,0.554385,0.542594,0.548005,54.279999
2008-12-15,0.549209,0.556607,0.548607,0.554908,56.759998
2008-12-16,0.554908,0.580013,0.554109,0.578804,52.369999
2008-12-17,0.578603,0.594813,0.578001,0.593014,49.84
2008-12-18,0.593014,0.606686,0.579811,0.586613,47.34
2008-12-19,0.586098,0.586613,0.572115,0.574614,44.93
2008-12-22,0.576801,0.581193,0.571984,0.573987,44.560001
2008-12-23,0.574515,0.57501,0.566508,0.568699,45.02
2008-12-24,0.568311,0.577001,0.567505,0.576004,44.209999
2008-12-25,0.576103,0.577201,0.571004,0.574449,43.795
2008-12-26,0.574449,0.57971,0.573427,0.577401,43.380001
2008-12-29,0.576701,0.585686,0.575407,0.579307,43.900002
2008-12-30,0.579307,0.58309,0.575308,0.578503,41.630001
2008-12-31,0.578402,0.588997,0.574185,0.580316,40.0
2009-01-01,0.580316,0.585103,0.577501,0.584215,39.594999
2009-01-02,0.58309,0.587613,0.576602,0.585789,39.189999
2009-01-05,0.590912,0.591996,0.581328,0.589102,39.080002
2009-01-06,0.588685,0.599413,0.581598,0.596801,38.560001
2009-01-07,0.596587,0.602991,0.588685,0.588893,43.389999
2009-01-08,0.589206,0.596801,0.582208,0.594672,42.560001
2009-01-09,0.594601,0.595415,0.589588,0.591891,42.82
2009-01-12,0.588512,0.589102,0.572115,0.572508,45.84
2009-01-13,0.572213,0.57241,0.546926,0.553006,43.27
2009-01-14,0.55325,0.559597,0.539607,0.543596,49.139999
2009-01-15,0.54339,0.545286,0.528597,0.541213,51.0
2009-01-16,0.541594,0.551298,0.539695,0.54609,46.110001
2009-01-19,0.552212,0.5546,0.535303,0.537403,51.380001
2009-01-20,0.537895,0.537895,0.517411,0.5194,56.650002
2009-01-21,0.519427,0.535504,0.517893,0.530279,46.419998
2009-01-22,0.529129,0.533903,0.523013,0.527788,47.290001
2009-01-23,0.527593,0.532595,0.518,0.529101,47.27
2009-01-26,0.527176,0.534359,0.523095,0.529493,45.689999
2009-01-27,0.529605,0.534102,0.525597,0.528709,42.25
2009-01-28,0.528709,0.536711,0.519507,0.522794,39.66
2009-01-29,0.522603,0.523013,0.512505,0.513136,42.630001
2009-01-30,0.5134,0.51369,0.505791,0.508802,44.84
2009-02-02,0.508595,0.508699,0.496697,0.503297,45.52
2009-02-03,0.502892,0.515092,0.501806,0.510491,43.060001
2009-02-04,0.510699,0.515198,0.502689,0.509528,43.849998
2009-02-05,0.509788,0.520589,0.506791,0.516102,43.73
2009-02-06,0.516396,0.536107,0.512295,0.53339,43.369999
2009-02-09,0.531208,0.544692,0.524797,0.534702,43.639999
2009-02-10,0.535504,0.538996,0.518807,0.52521,46.669998
2009-02-11,0.525707,0.528206,0.522002,0.524907,44.529999
2009-02-12,0.524494,0.529914,0.514509,0.522794,41.25
2009-02-13,0.522794,0.529605,0.520996,0.521893,42.93
2009-02-16,0.521105,0.522603,0.516796,0.5204,45.795
2009-02-17,0.520806,0.520806,0.506509,0.508208,48.66
2009-02-18,0.508104,0.513505,0.507795,0.511378,48.459999
2009-02-19,0.511404,0.518592,0.508906,0.509191,47.080002
2009-02-20,0.509191,0.515198,0.501404,0.512794,49.299999
2009-02-23,0.509295,0.518296,0.506997,0.506765,52.619999
2009-02-24,0.506868,0.515996,0.505408,0.514192,45.490002
2009-02-25,0.514192,0.5194,0.508492,0.509398,44.669998
2009-02-26,0.508699,0.513005,0.506997,0.507511,44.66
2009-02-27,0.507692,0.508104,0.499326,0.501605,46.349998
2009-03-02,0.49581,0.496598,0.492005,0.492805,52.650002
2009-03-03,0.492999,0.501404,0.492756,0.494389,50.93
2009-03-04,0.494389,0.508001,0.490894,0.50421,47.560001
2009-03-05,0.504083,0.504999,0.49729,0.499052,50.169998
2009-03-06,0.499102,0.508595,0.498604,0.503094,49.330002
2009-03-09,0.50551,0.506406,0.492005,0.494976,49.68
2009-03-10,0.495393,0.505996,0.495,0.505612,44.369999
2009-03-11,0.505689,0.514403,0.499002,0.511509,43.610001
2009-03-12,0.511091,0.523095,0.507692,0.520589,41.18
2009-03-13,0.5204,0.527009,0.519211,0.525514,42.360001
2009-03-16,0.523396,0.534102,0.522903,0.529605,43.740002
2009-03-17,0.529605,0.532595,0.528206,0.530391,40.799999
2009-03-18,0.530307,0.547106,0.526593,0.5449,40.060001
2009-03-19,0.544811,0.560884,0.540394,0.556886,43.68
2009-03-20,0.557196,0.563889,0.555216,0.563889,45.889999
2009-03-23,0.56079,0.572607,0.56079,0.571102,43.23
2009-03-24,0.570907,0.574614,0.561293,0.563285,42.93
2009-03-25,0.563603,0.572115,0.556204,0.56899,42.25
2009-03-26,0.568796,0.580349,0.568408,0.577201,40.360001
2009-03-27,0.578001,0.579206,0.567666,0.57241,41.040001
2009-03-30,0.568408,0.568602,0.559785,0.562208,45.540001
2009-03-31,0.562398,0.573033,0.559409,0.560193,44.139999
2009-04-01,0.560099,0.569184,0.553802,0.56699,42.279999
2009-04-02,0.566893,0.583703,0.564398,0.582785,42.040001
2009-04-03,0.583499,0.589797,0.578603,0.586889,39.700001
2009-04-06,0.592417,0.597086,0.583805,0.585103,40.93
2009-04-07,0.58459,0.585206,0.574185,0.576901,40.389999
2009-04-08,0.577001,0.580215,0.569995,0.578001,38.849998
2009-04-09,0.578001,0.584112,0.577401,0.583397,36.529999
2009-04-10,0.583499,0.58459,0.581497,0.582513,37.17
2009-04-13,0.585583,0.593366,0.583737,0.591996,37.810001
2009-04-14,0.592207,0.592698,0.5817,0.582988,37.669998
2009-04-15,0.58309,0.583703,0.574185,0.580215,36.169998
2009-04-16,0.580417,0.580417,0.56899,0.573987,35.790001
2009-04-17,0.573987,0.575407,0.565579,0.569314,33.939999
2009-04-20,0.570809,0.570809,0.549874,0.55417,39.18
2009-04-21,0.554201,0.565004,0.551602,0.561199,37.139999
2009-04-22,0.561293,0.56205,0.553802,0.556514,38.099998
2009-04-23,0.556607,0.56281,0.553495,0.561545,37.150002
2009-04-24,0.561514,0.573493,0.560287,0.573099,36.82
2009-04-27,0.565803,0.570516,0.563095,0.563698,38.32
2009-04-28,0.564207,0.564685,0.553312,0.558971,37.950001
2009-04-29,0.55919,0.577501,0.55919,0.564493,36.080002
2009-04-30,0.564493,0.575109,0.563444,0.565004,36.5
2009-05-01,0.565387,0.574284,0.563825,0.571396,35.299999
2009-05-04,0.573493,0.578704,0.571396,0.577534,34.529999
2009-05-05,0.577501,0.586304,0.574614,0.579811,33.360001
2009-05-06,0.580114,0.587613,0.575772,0.587096,32.450001
2009-05-07,0.58782,0.598802,0.58651,0.594001,33.439999
2009-05-08,0.594106,0.6054,0.591017,0.604011,32.049999
2009-05-11,0.60529,0.613008,0.597586,0.600962,32.869999
2009-05-12,0.601034,0.60931,0.597015,0.605217,31.799999
2009-05-13,0.605217,0.610687,0.588789,0.592312,33.650002
2009-05-14,0.592698,0.599018,0.586613,0.594601,31.370001
2009-05-15,0.594001,0.594884,0.583703,0.585309,33.119999
2009-05-18,0.584966,0.596872,0.583737,0.596872,30.24
2009-05-19,0.597015,0.606318,0.594036,0.601504,28.799999
2009-05-20,0.601395,0.61121,0.5997,0.605987,29.030001
2009-05-21,0.606097,0.61361,0.602192,0.613196,31.35
2009-05-22,0.612895,0.623597,0.612595,0.621581,32.630001
2009-05-25,0.617094,0.621504,0.615082,0.619963,31.625001
2009-05-26,0.619118,0.626488,0.609496,0.622588,30.620001
2009-05-27,0.622704,0.623908,0.613798,0.616105,32.360001
2009-05-28,0.616105,0.62751,0.612595,0.623208,31.67
2009-05-29,0.623519,0.641396,0.623208,0.64119,28.92
2009-06-01,0.639713,0.656297,0.637796,0.648803,30.040001
2009-06-02,0.648803,0.659587,0.644995,0.655609,29.629999
2009-06-03,0.655781,0.656383,0.627589,0.63488,31.02
2009-06-04,0.635607,0.638407,0.626017,0.633312,30.18
2009-06-05,0.632911,0.642013,0.625782,0.626292,29.620001
2009-06-08,0.625547,0.628812,0.616219,0.621891,29.77
2009-06-09,0.621813,0.629406,0.617017,0.62751,28.27
2009-06-10,0.627707,0.636497,0.623986,0.633272,28.459999
2009-06-11,0.633513,0.647082,0.633112,0.645411,28.110001
2009-06-12,0.645536,0.646204,0.636213,0.64288,28.15
2009-06-15,0.640082,0.640205,0.628299,0.629961,30.809999
2009-06-16,0.629882,0.639182,0.624493,0.62905,32.68
2009-06-17,0.629406,0.636983,0.624805,0.631592,31.540001
2009-06-18,0.631592,0.644496,0.630318,0.64,30.030001
2009-06-19,0.640205,0.648214,0.638284,0.64288,27.99
2009-06-22,0.642591,0.642591,0.627707,0.629247,31.17
2009-06-23,0.629208,0.642013,0.625782,0.638081,30.58
2009-06-24,0.63861,0.648719,0.637511,0.639223,29.049999
2009-06-25,0.639182,0.647501,0.635284,0.642343,26.360001
2009-06-26,0.642219,0.647752,0.642096,0.645619,25.93
2009-06-29,0.646496,0.652614,0.642715,0.652061,25.35
2009-06-30,0.653083,0.655308,0.64433,0.645786,26.35
2009-07-01,0.645703,0.648004,0.639018,0.641108,26.219999
2009-07-02,0.640985,0.642013,0.626684,0.627117,27.950001
2009-07-03,0.627195,0.63488,0.626763,0.630716,28.475
2009-07-06,0.628417,0.638121,0.62461,0.636416,29.0
2009-07-07,0.636416,0.639509,0.627983,0.628101,30.85
2009-07-08,0.62822,0.631353,0.620193,0.626056,31.299999
2009-07-09,0.625587,0.634115,0.624415,0.633192,29.780001
2009-07-10,0.632951,0.633192,0.623986,0.627904,29.02
2009-07-13,0.629089,0.634921,0.620078,0.634397,26.309999
2009-07-14,0.634477,0.641396,0.632151,0.64,25.02
2009-07-15,0.64,0.651381,0.6391,0.649014,25.889999
2009-07-16,0.649098,0.649899,0.639182,0.647417,25.42
2009-07-17,0.647501,0.648088,0.642508,0.644787,24.34
2009-07-20,0.657592,0.658111,0.656814,0.656987,24.4
2009-07-21,0.656383,0.656685,0.65591,0.656513,23.870001
2009-07-22,0.658718,0.659109,0.658111,0.658718,23.469999
2009-07-23,0.655695,0.656383,0.655008,0.65548,23.43
2009-07-24,0.656082,0.656082,0.656082,0.656082,23.09
2009-07-27,0.656211,0.656513,0.655093,0.656082,24.280001
2009-07-28,0.655781,0.656685,0.654193,0.65548,25.01
2009-07-29,0.648593,0.649519,0.648088,0.648971,25.610001
2009-07-30,0.652401,0.653509,0.652103,0.653083,25.4
2009-07-31,0.664584,0.664584,0.664584,0.664584,25.92
2009-08-03,0.667913,0.668583,0.667601,0.668405,25.559999
2009-08-04,0.673991,0.675128,0.673991,0.674082,24.889999
2009-08-05,0.672088,0.672676,0.671321,0.671817,24.9
2009-08-06,0.670781,0.671411,0.670286,0.671321,25.67
2009-08-07,0.67331,0.67331,0.67331,0.67331,24.76
2009-08-10,0.676178,0.676178,0.675311,0.675995,24.99
2009-08-11,0.668583,0.668717,0.667423,0.66769,25.99
2009-08-12,0.671411,0.671817,0.671321,0.671682,25.450001
2009-08-13,0.678702,0.679995,0.678012,0.679209,24.709999
2009-08-14,0.676819,0.676819,0.676819,0.676819,24.27
2009-08-17,0.668405,0.669613,0.668003,0.669478,27.889999
2009-08-18,0.674946,0.677277,0.674764,0.676819,26.18
2009-08-19,0.674309,0.675904,0.674082,0.675904,26.26
2009-08-20,0.677369,0.67769,0.677277,0.677277,25.09
2009-08-21,0.68278,0.68278,0.68278,0.68278,25.01
2009-08-24,0.684416,0.685307,0.684416,0.685213,25.139999
2009-08-25,0.684416,0.684791,0.6832,0.6832,24.92
2009-08-26,0.68171,0.681989,0.68018,0.680596,24.950001
2009-08-27,0.687096,0.688705,0.686908,0.688279,24.68
2009-08-28,0.685213,0.685213,0.685213,0.685213,24.76
2009-08-31,0.686106,0.686389,0.685495,0.685918,26.01
2009-09-01,0.676178,0.676178,0.6749,0.675584,29.15
2009-09-02,0.674218,0.6749,0.674082,0.674627,28.9
2009-09-03,0.678887,0.67981,0.678795,0.679117,27.1
2009-09-04,0.688516,0.688516,0.688516,0.688516,25.26
2009-09-07,0.692713,0.692905,0.692281,0.692281,25.440001
2009-09-08,0.697399,0.698422,0.697399,0.697788,25.620001
2009-09-09,0.697983,0.698714,0.697107,0.697983,24.32
2009-09-10,0.703581,0.703581,0.70279,0.703185,23.549999
2009-09-11,0.704622,0.704622,0.704622,0.704622,24.15
2009-09-14,0.701213,0.701508,0.700722,0.701508,23.860001
2009-09-15,0.70492,0.705617,0.704622,0.705617,23.42
2009-09-16,0.712911,0.714184,0.712758,0.713776,23.690001
2009-09-17,0.710682,0.710682,0.709774,0.710177,23.65
2009-09-18,0.709522,0.709522,0.709522,0.709522,23.92
2009-09-21,0.708516,0.715512,0.708516,0.714184,24.059999
2009-09-22,0.726216,0.730407,0.7259,0.728385,23.08
2009-09-23,0.718391,0.719321,0.717618,0.719011,23.49
2009-09-24,0.714898,0.715103,0.711389,0.713012,24.950001
2009-09-25,0.717309,0.717309,0.717309,0.717309,25.610001
2009-09-28,0.717978,0.718752,0.717618,0.717824,24.879999
2009-09-29,0.716076,0.717309,0.716076,0.717206,25.190001
2009-09-30,0.724008,0.724008,0.72338,0.72338,25.610001
2009-10-01,0.715001,0.715001,0.712606,0.713623,28.27
2009-10-02,0.717103,0.717103,0.717103,0.717103,28.68
2009-10-05,0.730087,0.730407,0.729874,0.72998,26.84
2009-10-06,0.736214,0.736974,0.735619,0.735619,25.700001
2009-10-07,0.736594,0.740741,0.736485,0.739317,24.68
2009-10-08,0.74162,0.74162,0.740576,0.741125,24.18
2009-10-09,0.735402,0.735402,0.735402,0.735402,23.120001
2009-10-12,0.738116,0.739481,0.738116,0.738389,23.01
2009-10-13,0.73828,0.738716,0.737517,0.73828,22.99
2009-10-14,0.742997,0.743992,0.742611,0.743716,22.860001
2009-10-15,0.745601,0.749569,0.745379,0.748111,21.719999
2009-10-16,0.740302,0.740302,0.740302,0.740302,21.43
2009-10-19,0.755972,0.756372,0.755801,0.755801,21.49
2009-10-20,0.748727,0.752106,0.746993,0.749513,20.9
2009-10-21,0.757518,0.758093,0.757174,0.757404,22.219999
2009-10-22,0.758783,0.759301,0.758495,0.758725,20.690001
2009-10-23,0.755401,0.755401,0.755401,0.755401,22.27
2009-10-26,0.753579,0.756888,0.745212,0.746213,24.309999
2009-10-27,0.74599,0.75188,0.741895,0.744491,24.83
2009-10-28,0.745379,0.746603,0.720202,0.720202,27.91
2009-10-29,0.719942,0.736974,0.716743,0.72998,24.76
2009-10-30,0.730087,0.733622,0.716025,0.719476,30.690001
2009-11-02,0.713623,0.72685,0.713419,0.720409,29.780001
2009-11-03,0.720305,0.724008,0.710076,0.722909,28.809999
2009-11-04,0.723118,0.73078,0.717206,0.7227,27.719999
2009-11-05,0.721397,0.724585,0.716384,0.721605,25.43
2009-11-06,0.721553,0.727908,0.720098,0.725584,24.190001
2009-11-09,0.732816,0.746213,0.732708,0.744713,23.15
2009-11-10,0.744602,0.744713,0.738225,0.74129,22.84
2009-11-11,0.74162,0.744214,0.738498,0.740576,23.040001
2009-11-12,0.740302,0.744214,0.731315,0.733622,24.24
2009-11-13,0.733999,0.744602,0.731904,0.744325,23.360001
2009-11-16,0.743882,0.752389,0.740631,0.749008,22.889999
2009-11-17,0.74912,0.750356,0.74129,0.745879,22.41
2009-11-18,0.746046,0.750075,0.743384,0.745212,21.629999
2009-11-19,0.745212,0.745268,0.727696,0.730887,22.629999
2009-11-20,0.73078,0.732601,0.720409,0.724585,22.190001
2009-11-23,0.725111,0.73692,0.724113,0.731797,21.16
2009-11-24,0.731689,0.731797,0.7227,0.725795,20.469999
2009-11-25,0.725795,0.733299,0.725795,0.73078,20.48
2009-11-26,0.730514,0.730514,0.706514,0.709119,22.61
2009-11-27,0.70922,0.714031,0.703383,0.711389,24.74
2009-11-30,0.713776,0.722282,0.712708,0.718184,24.51
2009-12-01,0.717721,0.729501,0.715717,0.726903,21.92
2009-12-02,0.72722,0.72982,0.720825,0.724375,21.120001
2009-12-03,0.72469,0.730407,0.721293,0.7227,22.459999
2009-12-04,0.722596,0.726216,0.713776,0.717309,21.25
2009-12-07,0.71664,0.719217,0.708516,0.715512,22.1
2009-12-08,0.71541,0.717103,0.704622,0.706215,23.690001
2009-12-09,0.706215,0.724008,0.706115,0.722178,22.66
2009-12-10,0.722387,0.731904,0.722022,0.728385,22.32
2009-12-11,0.728544,0.729022,0.722804,0.725584,21.59
2009-12-14,0.724795,0.730087,0.721397,0.727326,21.15
2009-12-15,0.727326,0.72812,0.719683,0.721605,21.49
2009-12-16,0.721605,0.722804,0.715922,0.71958,20.540001
2009-12-17,0.719632,0.720202,0.707414,0.709522,22.51
2009-12-18,0.709421,0.713318,0.707014,0.7122,21.68
2009-12-21,0.710884,0.711491,0.703482,0.70502,20.49
2009-12-22,0.705418,0.708215,0.697983,0.699056,19.540001
2009-12-23,0.699301,0.706664,0.698422,0.704622,19.709999
2009-12-24,0.704722,0.709723,0.70368,0.707914,19.469999
2009-12-25,0.707914,0.708215,0.705816,0.706614,19.7
2009-12-28,0.707014,0.710278,0.706015,0.707864,19.93
2009-12-29,0.707814,0.721397,0.707414,0.716794,20.01
2009-12-30,0.716794,0.723903,0.714694,0.72338,19.959999
2009-12-31,0.723014,0.729022,0.721605,0.726322,21.68
2010-01-01,0.726322,0.726322,0.72448,0.72448,20.860001
2010-01-04,0.723589,0.735186,0.719994,0.734214,20.040001
2010-01-05,0.7347,0.739044,0.732279,0.733783,19.35
2010-01-06,0.733783,0.73888,0.730834,0.738007,19.16
2010-01-07,0.738225,0.742611,0.731422,0.732708,19.059999
2010-01-08,0.732816,0.738007,0.729288,0.737083,18.129999
2010-01-11,0.740357,0.743882,0.738607,0.742005,17.549999
2010-01-12,0.74162,0.743605,0.73692,0.738389,18.25
2010-01-13,0.73828,0.742777,0.737517,0.740302,17.85
2010-01-14,0.740192,0.74438,0.740192,0.742391,17.629999
2010-01-15,0.74228,0.742611,0.736377,0.738389,17.91
2010-01-18,0.735781,0.741125,0.733084,0.740796,17.745
2010-01-19,0.740576,0.740905,0.732762,0.733622,17.58
2010-01-20,0.733783,0.734592,0.718701,0.721813,18.68
2010-01-21,0.722022,0.723589,0.710076,0.713623,22.27
2010-01-22,0.713318,0.717875,0.709623,0.709975,27.309999
2010-01-25,0.713369,0.717,0.711592,0.714286,25.41
2010-01-26,0.71398,0.717,0.702593,0.707914,24.549999
2010-01-27,0.707814,0.710884,0.703482,0.706514,23.139999
2010-01-28,0.706015,0.713725,0.702889,0.704821,23.73
2010-01-29,0.70502,0.70922,0.701115,0.701902,24.620001
2010-02-01,0.703185,0.709925,0.69979,0.709019,22.59
2010-02-02,0.708968,0.713776,0.704821,0.713623,21.48
2010-02-03,0.713419,0.715001,0.697204,0.699203,21.6
2010-02-04,0.699007,0.699986,0.685213,0.6888,26.08
2010-02-05,0.688848,0.693001,0.681153,0.689893,26.110001
2010-02-08,0.686908,0.692281,0.682221,0.68292,26.51
2010-02-09,0.68278,0.696913,0.68278,0.695314,26.0
2010-02-10,0.69512,0.69701,0.689893,0.694589,25.4
2010-02-11,0.694782,0.70279,0.694782,0.697885,23.959999
2010-02-12,0.697593,0.699594,0.690322,0.698178,22.73
2010-02-15,0.696816,0.699105,0.695797,0.697496,22.49
2010-02-16,0.696961,0.708065,0.696961,0.706414,22.25
2010-02-17,0.706664,0.708316,0.701213,0.70279,21.719999
2010-02-18,0.703383,0.706314,0.695072,0.695314,20.629999
2010-02-19,0.695991,0.699888,0.693289,0.69979,20.02
2010-02-22,0.700476,0.703977,0.699986,0.701705,19.940001
2010-02-23,0.701804,0.706115,0.690084,0.69512,21.370001
2010-02-24,0.694879,0.69512,0.687522,0.6943,20.27
2010-02-25,0.694396,0.694782,0.685119,0.690703,20.1
2010-02-26,0.690846,0.701361,0.690799,0.698714,19.5
2010-03-01,0.700084,0.701804,0.693481,0.699986,19.26
2010-03-02,0.699594,0.699692,0.693433,0.697301,19.059999
2010-03-03,0.697107,0.698617,0.689608,0.693914,18.83
2010-03-04,0.693722,0.693722,0.685589,0.686389,18.719999
2010-03-05,0.686342,0.697788,0.686295,0.697204,17.42
2010-03-08,0.699692,0.70373,0.698812,0.699839,17.790001
2010-03-09,0.69979,0.704473,0.696816,0.703581,17.92
2010-03-10,0.703581,0.709824,0.700525,0.700525,18.57
2010-03-11,0.701311,0.70205,0.69701,0.699839,18.059999
2010-03-12,0.699839,0.70502,0.698812,0.702099,17.58
2010-03-15,0.703928,0.705418,0.699007,0.703087,18.0
2010-03-16,0.702839,0.713521,0.702839,0.712403,17.690001
2010-03-17,0.712454,0.717875,0.710884,0.71398,16.91
2010-03-18,0.714082,0.717618,0.712149,0.715205,16.620001
2010-03-19,0.71541,0.71582,0.707114,0.70932,16.969999
2010-03-22,0.706814,0.707814,0.700624,0.707614,16.870001
2010-03-23,0.707714,0.708316,0.703235,0.705219,16.35
2010-03-24,0.705418,0.705916,0.700133,0.703581,17.549999
2010-03-25,0.703581,0.71048,0.701804,0.704722,18.4
2010-03-26,0.70492,0.709421,0.701804,0.703383,17.77
2010-03-29,0.703779,0.711693,0.703779,0.709421,17.59
2010-03-30,0.70932,0.713318,0.708567,0.709824,17.129999
2010-03-31,0.710278,0.711997,0.706614,0.707014,17.59
2010-04-01,0.707164,0.710278,0.703779,0.707764,17.469999
2010-04-02,0.707814,0.708617,0.705418,0.706814,17.245
2010-04-05,0.707014,0.707514,0.702346,0.703779,17.02
2010-04-06,0.704325,0.707414,0.696718,0.706065,16.23
2010-04-07,0.705916,0.709723,0.702988,0.707314,16.620001
2010-04-08,0.707364,0.708065,0.701016,0.707614,16.48
2010-04-09,0.707614,0.717566,0.706814,0.716178,16.139999
2010-04-12,0.719011,0.719632,0.711288,0.713419,15.58
2010-04-13,0.713012,0.715001,0.709019,0.70922,16.200001
2010-04-14,0.709925,0.715717,0.70932,0.715717,15.59
2010-04-15,0.715615,0.716178,0.710682,0.711896,15.89
2010-04-16,0.711794,0.715717,0.706814,0.70932,18.360001
2010-04-19,0.707564,0.714592,0.705916,0.709522,17.34
2010-04-20,0.709471,0.712809,0.708617,0.711997,15.73
2010-04-21,0.712099,0.713521,0.707814,0.709975,16.32
2010-04-22,0.709975,0.71449,0.707364,0.709824,16.469999
2010-04-23,0.709925,0.717978,0.708818,0.717412,16.620001
2010-04-26,0.717721,0.725426,0.717103,0.723118,17.469999
2010-04-27,0.723275,0.723484,0.710379,0.712708,22.809999
2010-04-28,0.712657,0.722022,0.711389,0.718391,21.08
2010-04-29,0.718288,0.725321,0.715512,0.72469,18.440001
2010-04-30,0.724795,0.732601,0.723694,0.727484,22.049999
2010-05-03,0.728757,0.732493,0.727114,0.73078,20.190001
2010-05-04,0.731422,0.731422,0.719062,0.720202,23.84
2010-05-05,0.720409,0.726005,0.714796,0.726005,24.91
2010-05-06,0.725111,0.728014,0.702593,0.713012,32.799999
2010-05-07,0.713318,0.716589,0.704176,0.715103,40.950001
2010-05-10,0.717412,0.729607,0.714694,0.721293,28.84
2010-05-11,0.721188,0.722387,0.715922,0.716794,28.32
2010-05-12,0.717206,0.72015,0.710783,0.715512,25.52
2010-05-13,0.71541,0.719476,0.7122,0.712301,26.68
2010-05-14,0.712809,0.715103,0.706414,0.707314,31.24
2010-05-17,0.706714,0.707664,0.691994,0.69891,30.84
2010-05-18,0.69891,0.704077,0.6888,0.68918,33.549999
2010-05-19,0.689703,0.689893,0.6664,0.681896,35.32
2010-05-20,0.681989,0.6879,0.662603,0.668003,45.790001
2010-05-21,0.668047,0.681617,0.664408,0.678795,40.099998
2010-05-24,0.675995,0.678887,0.668986,0.670916,38.32
2010-05-25,0.670781,0.672812,0.656556,0.669703,34.610001
2010-05-26,0.669613,0.6744,0.661419,0.668717,35.02
2010-05-27,0.668003,0.685918,0.662998,0.680689,29.68
2010-05-28,0.680921,0.686295,0.675904,0.679117,32.07
2010-05-31,0.676315,0.684697,0.672993,0.681199,33.805
2010-06-01,0.681849,0.683995,0.670511,0.677186,35.540001
2010-06-02,0.676682,0.682408,0.672179,0.680457,30.17
2010-06-03,0.680411,0.690084,0.678702,0.683807,29.459999
2010-06-04,0.683807,0.686672,0.668896,0.671006,35.48
2010-06-07,0.666711,0.669613,0.658285,0.658979,36.57
2010-06-08,0.658979,0.668583,0.657678,0.667111,33.700001
2010-06-09,0.667111,0.675311,0.661682,0.6744,33.73
2010-06-10,0.674218,0.687805,0.670107,0.684088,30.57
2010-06-11,0.684088,0.691419,0.680504,0.690084,28.790001
2010-06-14,0.691898,0.702099,0.691802,0.695217,28.58
2010-06-15,0.695217,0.699496,0.689275,0.698617,25.870001
2010-06-16,0.698422,0.70028,0.693481,0.697983,25.92
2010-06-17,0.698178,0.706015,0.69512,0.704225,25.049999
2010-06-18,0.704176,0.707514,0.702198,0.706914,23.950001
2010-06-21,0.711187,0.715308,0.707214,0.708617,24.879999
2010-06-22,0.708717,0.7122,0.703581,0.705418,27.049999
2010-06-23,0.706215,0.715717,0.703037,0.712708,26.91
2010-06-24,0.712911,0.71449,0.703977,0.708516,29.74
2010-06-25,0.708516,0.715922,0.700182,0.714184,28.530001
2010-06-28,0.712504,0.714898,0.705766,0.705766,29.0
2010-06-29,0.705119,0.707114,0.691372,0.692377,34.130001
2010-06-30,0.692617,0.695894,0.684603,0.685495,34.540001
2010-07-01,0.685683,0.687711,0.679902,0.691706,32.860001
2010-07-02,0.691898,0.69735,0.687616,0.688705,30.120001
2010-07-05,0.688042,0.693963,0.685777,0.687049,29.885
2010-07-06,0.687522,0.697691,0.68292,0.692713,29.65
2010-07-07,0.692377,0.705119,0.688895,0.70368,26.84
2010-07-08,0.70368,0.71048,0.70279,0.709119,25.709999
2010-07-09,0.709019,0.711896,0.706714,0.711288,24.98
2010-07-12,0.711086,0.713776,0.706115,0.711794,24.43
2010-07-13,0.711794,0.720929,0.707914,0.717824,24.559999
2010-07-14,0.718546,0.725689,0.716384,0.722022,24.889999
2010-07-15,0.722022,0.730514,0.717875,0.7249,25.139999
2010-07-16,0.724113,0.72448,0.709925,0.710783,26.25
